Interlevin;VIZELA II 150S FRUIT;Chilled Display;51;2480.0532;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;1480;770;2050;Temperature Range in Degrees:+2/+7,Refrigerant Gas:R134a,Refrigerant Charge:1550,Defrost:Timed Off Cycle,Baskets Provided:4,Interior Finish:Stainless Steel,Exterior Finish:Stainless Steel/Grey Plastic,Power:13 Amp,kWh per 24 hours:39.84,Watts:2490,Noise Level dB:65,Max Ambient:25C at 60% RH,Climate Class:3
Interlevin;VIZELA II 200S FRUIT;Chilled Display;51;2995.4418;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;vizela2-200fvss-stocked-14.jpg;1980;770;2050;Temperature Range in Degrees:+2/+7,Refrigerant Gas:R134a,Refrigerant Charge:1550,Defrost:Timed Off Cycle,Baskets Provided:4,Interior Finish:Stainless Steel,Exterior Finish:Stainless Steel/Grey Plastic,Power:20 Amp,kWh per 24 hours:46.62,Watts:2914,Noise Level dB:70,Max Ambient:25C at 60% RH,Climate Class:3
Interlevin;SEGURA 100;Chilled Display;51;2161.701;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;990;763;2047;Temperature Range in Degrees:+2/+6,Refrigerant Gas:R134a,Refrigerant Charge:625,Defrost:Off Cycle,Shelves Provided:4,Interior Finish:White,Exterior Finish:White,Power:13 Amp,kWh per 24 hours:15.79,Watts:987,Noise Level dB:65,Max Ambient:25C at 60% RH,Climate Class:3
Interlevin;SEGURA 130;Chilled Display;51;2305.8144;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;segura130-stocked-half-12.jpg;segura130-stocked-12.jpg;segura130-shutter-12.jpg;segura-shutter-12.jpg;1290;763;2047;Temperature Range in Degrees:+2/+6,Refrigerant Gas:R134a,Refrigerant Charge:775,Defrost:Off Cycle,Shelves Provided:4,Interior Finish:White,Exterior Finish:White,Power:13 Amp,kWh per 24 hours:30.54,Watts:1909,Noise Level dB:65,Max Ambient:25C at 60% RH,Climate Class:3
Interlevin;SEGURA 150;Chilled Display;51;2433.6438;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;1490;763;2047;Temperature Range in Degrees:+2/+6,Refrigerant Gas:R134a,Refrigerant Charge:1550,Defrost:Off Cycle,Shelves Provided:4,Interior Finish:White,Exterior Finish:White,Power:13 Amp,kWh per 24 hours:39.84,Watts:2490,Noise Level dB:65,Max Ambient:25C at 60% RH,Climate Class:3
Interlevin;SEGURA 200;Chilled Display;51;2950.6608;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;1990;763;2047;Temperature Range in Degrees:+2/+6,Refrigerant Gas:R134a,Refrigerant Charge:1550,Defrost:Off Cycle,Shelves Provided:4,Interior Finish:White,Exterior Finish:White,Power:13 Amp,kWh per 24 hours:46.62,Watts:2914,Noise Level dB:70,Max Ambient:25C at 60% RH,Climate Class:3
Interlevin;SEGURA 100 SS;Chilled Display;51;2337.5682;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;990;763;2047;Temperature Range in Degrees:+2/+6,Refrigerant Gas:R134a,Refrigerant Charge:625,Defrost:Off Cycle,Shelves Provided:4,Interior Finish:Stainless Steel,Exterior Finish:Stainless Steel,Power:13 Amp,kWh per 24 hours:15.79,Watts:987,Noise Level dB:65,Max Ambient:25C at 60% RH,Climate Class:3
Interlevin;SEGURA 130 SS;Chilled Display;51;2458.884;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;segura130ss-half-14.jpg;segura130ss-stocked-12.jpg;segura130ss-shutter-14.jpg;1290;763;2047;Temperature Range in Degrees:+2/+6,Refrigerant Gas:R134a,Refrigerant Charge:775,Defrost:Off Cycle,Shelves Provided:4,Interior Finish:Stainless Steel,Exterior Finish:Stainless Steel,Power:13 Amp,kWh per 24 hours:30.54,Watts:1909,Noise Level dB:65,Max Ambient:25C at 60% RH,Climate Class:3
Interlevin;SEGURA 150 SS;Chilled Display;51;2657.5488;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;1490;763;2047;Temperature Range in Degrees:+2/+6,Refrigerant Gas:R134a,Refrigerant Charge:1550,Defrost:Off Cycle,Shelves Provided:4,Interior Finish:Stainless Steel,Exterior Finish:Stainless Steel,Power:13 Amp,kWh per 24 hours:39.84,Watts:2490,Noise Level dB:65,Max Ambient:25C at 60% RH,Climate Class:3
Interlevin;SEGURA 200 SS;Chilled Display;51;3145.2546;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;1990;763;2047;Temperature Range in Degrees:+2/+6,Refrigerant Gas:R134a,Refrigerant Charge:1550,Defrost:Off Cycle,Shelves Provided:4,Interior Finish:Stainless Steel,Exterior Finish:Stainless Steel,Power:13 Amp,kWh per 24 hours:46.62,Watts:2914,Noise Level dB:70,Max Ambient:25C at 60% RH,Climate Class:3
Interlevin;SMART70 MP;Chilled Display;51;2604.6258;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;700;680;2052;Temperature Range in Degrees:+2/+8,Refrigerant Gas:R404a,Refrigerant Charge:575,Defrost:Off Cycle,Shelves Provided:4,Interior Finish:White,Exterior Finish:Grey,Power:13 Amp,kWh per 24 hours:14.40,Watts:925,Noise Level dB:54.8,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:1.22m²
Interlevin;SMART100 MP;Chilled Display;51;2751.1818;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;1017;680;2052;Temperature Range in Degrees:+2/+8,Refrigerant Gas:R404a,Refrigerant Charge:900,Defrost:Off Cycle,Shelves Provided:4,Interior Finish:White,Exterior Finish:Grey,Power:13 Amp,kWh per 24 hours:20.90,Watts:1055,Noise Level dB:55.6,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:1.84m²
Interlevin;SMART135MP;Chilled Display;51;3003.5838;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;smart135mp-09.jpg;1330;1955;2052;Temperature Range in Degrees:+2/+8,Refrigerant Gas:R404a,Refrigerant Charge:1025,Defrost:Off Cycle,Shelves Provided:4,Interior Finish:White,Exterior Finish:Grey,Power:13 Amp,kWh per 24 hours:25.80,Watts:1307,Noise Level dB:56.9,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:2.45m²
Interlevin;SMART200 MP;Chilled Display;51;3731.4786;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;1955;680;2052;Temperature Range in Degrees:+2/+8,Refrigerant Gas:R404a,Refrigerant Charge:1550,Defrost:Off Cycle,Shelves Provided:4,Interior Finish:White,Exterior Finish:Grey,Power:13 Amp,kWh per 24 hours:37.22,Watts:1748,Noise Level dB:58.7,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:3.68m²
Interlevin;ARGUS100 MP;Chilled Display;51;2984.8572;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;1017;900;2010;Temperature Range in Degrees:+2/+4,Refrigerant Gas:R404a,Refrigerant Charge:775,Defrost:Timed Off Cycle,Shelves Provided:4,Interior Finish:White,Exterior Finish:Grey,Power:13 Amp,kWh per 24 hours:20.90,Watts:1711,Noise Level dB:53.7,Max Ambient:25C at 60% RH,Climate Class:3
Interlevin;ARGUS135 MP;Chilled Display;51;3549.0978;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;1330;900;2010;Temperature Range in Degrees:+2/+4,Refrigerant Gas:R404a,Refrigerant Charge:1150,Defrost:Timed Off Cycle,Shelves Provided:4,Interior Finish:White,Exterior Finish:Grey,Power:13 Amp,kWh per 24 hours:25.80,Watts:1902,Noise Level dB:54.2,Max Ambient:25C at 60% RH,Climate Class:3
Interlevin;ARGUS200 MP;Chilled Display;51;4431.6906;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;argus200mp-09.jpg;1955;900;2010;Temperature Range in Degrees:+2/+4,Refrigerant Gas:R404a,Refrigerant Charge:2 x 775,Defrost:Timed Off Cycle,Shelves Provided:4,Interior Finish:White,Exterior Finish:Grey,Power:13 Amp, 2m requires 2 x 13 Amp,kWh per 24 hours:37.22,Watts:3444,Noise Level dB:55.8,Max Ambient:25C at 60% RH,Climate Class:3
Interlevin;SHELLY120;Chilled Display;51;2848.0716;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;1300;823;1960;Temperature Range in Degrees:+3/+10,Refrigerant Gas:R404a,Refrigerant Charge:1200,Defrost:Electric,Shelves Provided:4,Interior Finish:White,Exterior Finish:White,Power:20 Amp,kWh per 24 hours:19.80,Watts:2300,Noise Level dB:58.5,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:1280
Interlevin;SHELLY180;Chilled Display;51;3326.007;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;shelly180-stocked-11.jpg;1895;823;1960;Temperature Range in Degrees:+3/+10,Refrigerant Gas:R404a,Refrigerant Charge:1600,Defrost:Electric,Shelves Provided:4,Interior Finish:White,Exterior Finish:White,Power:20 Amp,kWh per 24 hours:23.50,Watts:2600,Noise Level dB:59.5,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:1915
Interlevin;SHELLY240;Chilled Display;51;4329.1014;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;shelly240-11.jpg;2490;823;1960;Temperature Range in Degrees:+3/+10,Refrigerant Gas:R404a,Refrigerant Charge:1200 x 2,Defrost:Electric,Shelves Provided:4,Interior Finish:White,Exterior Finish:White,Power:20 Amp,kWh per 24 hours:28.50,Watts:3500,Noise Level dB:62,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:2555
Interlevin;VOUGA100;Chilled Display;51;2254.5198;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;1067;943;2140;Temperature Range in Degrees:+2/+7,Refrigerant Gas:R404a,Refrigerant Charge:725,Defrost:Off Cycle,Shelves Provided:4,Interior Finish:White,Exterior Finish:White/Grey,Power:13 Amp,kWh per 24 hours:26.08,Watts:1630,Noise Level dB:70,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:2.0 m²
Interlevin;VOUGA130;Chilled Display;51;2747.925;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;vouga130-10.jpg;1380;943;2140;Temperature Range in Degrees:+2/+7,Refrigerant Gas:R404a,Refrigerant Charge:1250,Defrost:Off Cycle,Shelves Provided:4,Interior Finish:White,Exterior Finish:White/Grey,Power:13 Amp,kWh per 24 hours:36.96,Watts:2310,Noise Level dB:70,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:2.7 m²
Interlevin;VOUGA200;Chilled Display;51;3522.2292;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;vouga200-10.jpg;vouga-castors-10.jpg;2005;943;2140;Temperature Range in Degrees:+2/+7,Refrigerant Gas:R404a,Refrigerant Charge:1450,Defrost:Off Cycle,Shelves Provided:4,Interior Finish:White,Exterior Finish:White/Grey,Power:20 Amp,kWh per 24 hours:42.88,Watts:2680,Noise Level dB:75,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:4.0 m²
Interlevin;CO402DD;Warewash;51;1028.3346;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;co402dd-15.jpg;470;520;720;Interior Finish:Stainless Steel,Exterior Finish:Stainless Steel,Power:13 Amp,kWh per 24 hours:3.06,Noise Level dB:65,Capacity in Litres:1 x 400mm x 400mm Basket
Interlevin;CO402B DD;Warewash;51;1132.5522;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;470;520;720;Interior Finish:Stainless Steel,Exterior Finish:Stainless Steel,Power:13 Amp,kWh per 24 hours:3.06,Noise Level dB:65,Capacity in Litres:1 x 400mm x 400mm Basket
Interlevin;CO502DD;Warewash;51;1333.6596;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;co502dd-15.jpg;co502-washarms-15.jpg;co502-interior-15.jpg;co502-door-detail-15.jpg;600;610;830;Interior Finish:Stainless Steel,Exterior Finish:Stainless Steel,Power:13 Amp as std, can be switched to 20amp, 32 amp or 3 phase,kWh per 24 hours:2.80,Noise Level dB:63,Capacity in Litres:1 x 500mm x 500mm Basket
Interlevin;CO502B DD;Warewash;51;1423.2216;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;600;610;830;Interior Finish:Stainless Steel,Exterior Finish:Stainless Steel,Power:13 Amp as std, can be switched to 20amp, 32 amp or 3 phase,kWh per 24 hours:2.80,Noise Level dB:63,Capacity in Litres:1 x 500mm x 500mm Basket
Interlevin;COP504B DD;Warewash;51;1608.8592;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;cop504bdd-15.jpg;cop504-washarms-15.jpg;cop504-interior-15.jpg;cop504-door-detail-15.jpg;600;600;830;Interior Finish:Stainless Steel,Exterior Finish:Stainless Steel,Power:13 Amp as std, can be switched to 20amp, 32 amp or 3 phase,kWh per 24 hours:6.20,Noise Level dB:63,Capacity in Litres:1 x 500mm x 500mm Basket
Interlevin;COP174B;Warewash;51;2585.085;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;cop174b-15.jpg;cop174b-detail-interior-15.jpg;cop174b-detail-corners-15.jpg;cop174b-detail-interior2-15.jpg;cop174b-detail-washarm-15.jpg;665;775;1540;Interior Finish:Stainless Steel,Exterior Finish:Stainless Steel,Power:3 Phase can be switched to 20 amp, 32 amp or 13 amp single phase,kWh per 24 hours:17.70,Noise Level dB:65,Capacity in Litres:1 x 500mm x 500mm Basket
Interlevin;AD125;Warewash;51;2932.7484;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;ad125-15.jpg;ad125-interior1-15.jpg;ad125-interior2-15.jpg;ad125-curved-corners.jpg;ad125-wash-arms-15.jpg;ad125-wash-tank-15.jpg;665;775;1540;Interior Finish:Stainless Steel,Exterior Finish:Stainless Steel,Power:415v 3 Phase 25 amps or Single Phase 63 amps,kWh per 24 hours:12.00,Noise Level dB:63,Capacity in Litres:1 x 500mm x 500mm Basket
Interlevin;DOMINANTE 100G;Chilled Display;51;780.0036;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;dominante-stocked-12.jpg;1052;436;510;Temperature Range in Degrees:+4/+10,Refrigerant Gas:R134a,Refrigerant Charge:250,Defrost:Off Cycle,Shelves Provided:2,Interior Finish:White,Exterior Finish:White,Power:13 Amp,kWh per 24 hours:4.11,Watts:260,Noise Level dB:<65,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:100ltr,Capacity Cuft:3.5
Interlevin;S530A;Chilled Display;51;1064.1594;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;900;540;790;Temperature Range in Degrees:+2/+8,Refrigerant Gas:R134a,Refrigerant Charge:185,Defrost:Off Cycle,Shelves Provided:1,Interior Finish:Black, Stainless,Exterior Finish:Black Stainless,Power:13 Amp,kWh per 24 hours:6.20,Watts:377,Noise Level dB:55,Max Ambient:30C at 55% RH,Climate Class:4,Capacity in Litres:115ltr,Capacity Cuft:4.1
Interlevin;S540A;Chilled Display;51;1335.288;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;s540a-cold-11.jpg;1200;540;790;Temperature Range in Degrees:+2/+8,Refrigerant Gas:R134a,Refrigerant Charge:270,Defrost:Off Cycle,Shelves Provided:1,Interior Finish:Black, Stainless,Exterior Finish:Black Stainless,Power:13 Amp,kWh per 24 hours:8.50,Watts:513,Noise Level dB:55,Max Ambient:30C at 55% RH,Climate Class:4,Capacity in Litres:155ltr,Capacity Cuft:5.5
Interlevin;A540V;Chilled Display;51;1338.5448;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;a540v-stocked-12.jpg;1200;540;790;Temperature Range in Degrees:+2/+8,Refrigerant Gas:R134a,Refrigerant Charge:270,Defrost:Off Cycle,Shelves Provided:1,Interior Finish:Black, Stainless,Exterior Finish:Black Stainless,Power:13 Amp,kWh per 24 hours:9.20,Watts:562,Noise Level dB:55,Capacity in Litres:190ltr,Capacity Cuft:6.7
Interlevin;MINIMAX Q;Chilled Display;51;1341.8016;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;minimaxq-15.jpg;1200;500;715;Temperature Range in Degrees:+4/+10,Refrigerant Gas:R404a,Refrigerant Charge:230,Defrost:Timed Off Cycle,Shelves Provided:2,Interior Finish:Glass/Aluminium,Exterior Finish:Coloured Anodised Aluminium,Power:13 Amp,kWh per 24 hours:9.34,Watts:590,Noise Level dB:<65,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:200ltr,Capacity Cuft:7.1
Interlevin;MINIMAX QSS;Chilled Display;51;1350.7578;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;minimaxqss-15.jpg;1200;500;715;Temperature Range in Degrees:+4/+10,Refrigerant Gas:R404a,Refrigerant Charge:230,Defrost:Timed Off Cycle,Shelves Provided:2,Interior Finish:Glass/Aluminium,Exterior Finish:Coloured Anodised Aluminium,Power:13 Amp,kWh per 24 hours:9.34,Watts:590,Noise Level dB:<65,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:200ltr,Capacity Cuft:7.1
Interlevin;MINIMAX QAMB;Chilled Display;51;703.4688;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;minimaxamb-15.jpg;900;500;715;Temperature Range in Degrees:Ambient,Shelves Provided:2,Interior Finish:Glass/Aluminium,Exterior Finish:Coloured Anodised Aluminium,kWh per 24 hours:0.00,Watts:50,Capacity in Litres:200ltr,Capacity Cuft:7.1
Interlevin;CHEF 2;Chilled Display;51;1209.087;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;chef2-cold-stocked-15.jpg;737;793;530;Temperature Range in Degrees:+3/+10,Refrigerant Gas:R404a,Refrigerant Charge:230,Defrost:Off Cycle,Shelves Provided:1,Interior Finish:Stainless Steel,Exterior Finish:Stainless Steel,Power:13 Amp,kWh per 24 hours:4.18,Watts:260,Noise Level dB:<65,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:2x 1/1 Gastro Pans
Interlevin;CHEF 3;Chilled Display;51;1340.9874;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;chef3-cold-stocked-15.jpg;1067;793;530;Temperature Range in Degrees:+3/+10,Refrigerant Gas:R404a,Refrigerant Charge:250,Defrost:Off Cycle,Shelves Provided:1,Interior Finish:Stainless Steel,Exterior Finish:Stainless Steel,Power:13 Amp,kWh per 24 hours:4.71,Watts:280,Noise Level dB:<65,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:3x 1/1 Gastro Pans
Interlevin;CW2;Chilled Display;51;693.6984;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;cw2-15.jpg;768;678;536;Temperature Range in Degrees:+2/+8,Refrigerant Gas:R134a,Refrigerant Charge:125,Defrost:Automatic,Interior Finish:Stainless Steel,Exterior Finish:Stainless Steel,Power:13 Amp,kWh per 24 hours:0.00,Watts:250,Noise Level dB:42,Max Ambient:18C to 38C,Climate Class:ST,Capacity in Litres:2x 1/1 Gastro Pans
Interlevin;CW3;Chilled Display;51;749.064;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;cw3-15.jpg;cw3-top-15.jpg;1102;678;536;Temperature Range in Degrees:+2/+8,Refrigerant Gas:R134a,Refrigerant Charge:130,Defrost:Automatic,Interior Finish:Stainless Steel,Exterior Finish:Stainless Steel,Power:13 Amp,kWh per 24 hours:0.00,Watts:250,Noise Level dB:42,Max Ambient:18C to 38C,Climate Class:ST,Capacity in Litres:3x 1/1 Gastro Pans
Interlevin;CW4;Chilled Display;51;893.9916;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;cw4-15.jpg;1436;678;536;Temperature Range in Degrees:+2/+8,Refrigerant Gas:R134a,Refrigerant Charge:135,Defrost:Automatic,Interior Finish:Stainless Steel,Exterior Finish:Stainless Steel,Power:13 Amp,kWh per 24 hours:0.00,Watts:250,Noise Level dB:42,Max Ambient:18C to 38C,Climate Class:ST,Capacity in Litres:4x 1/1 Gastro Pans
Interlevin;CW2V;Chilled Display;51;736.0368;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;cw2v-15.jpg;788;688;636;Temperature Range in Degrees:+2/+8,Refrigerant Gas:R134a,Refrigerant Charge:150,Defrost:Automatic,Interior Finish:Stainless Steel,Exterior Finish:Stainless Steel,Power:13 Amp,kWh per 24 hours:0.00,Watts:250,Noise Level dB:42,Max Ambient:18C to 38C,Climate Class:ST,Capacity in Litres:2x 1/1 Gastro Pans
Interlevin;CW3V;Chilled Display;51;798.7302;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;cw3v-15.jpg;1122;688;636;Temperature Range in Degrees:+2/+8,Refrigerant Gas:R134a,Refrigerant Charge:170,Defrost:Automatic,Interior Finish:Stainless Steel,Exterior Finish:Stainless Steel,Power:13 Amp,kWh per 24 hours:0.00,Watts:250,Noise Level dB:42,Max Ambient:18C to 38C,Climate Class:ST,Capacity in Litres:3x 1/1 Gastro Pans
Interlevin;CW4V;Chilled Display;51;965.6412;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;cw4v-15.jpg;1456;688;636;Temperature Range in Degrees:+2/+8,Refrigerant Gas:R134a,Refrigerant Charge:200,Defrost:Automatic,Interior Finish:Stainless Steel,Exterior Finish:Stainless Steel,Power:13 Amp,kWh per 24 hours:0.00,Watts:250,Noise Level dB:42,Max Ambient:18C to 38C,Climate Class:ST,Capacity in Litres:4x 1/1 Gastro Pans
Interlevin;ISOLA 4 DW;Chilled Display;51;2265.9186;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;isola4colddw-15.jpg;1417;745;1528;Temperature Range in Degrees:+3/+10,Refrigerant Gas:R134a,Refrigerant Charge:310,Defrost:Timed Off Cycle,Interior Finish:Stainless Steel,Exterior Finish:Wood,Power:13 Amp,kWh per 24 hours:6.97,Watts:440,Noise Level dB:<65,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:4 x 1/1 Gastro Pans
Interlevin;ISOLA 4 LW;Chilled Display;51;2265.9186;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;isola4lw-cold-08.jpg;isola4lw-cold-07.jpg;1417;745;1528;Temperature Range in Degrees:+3/+10,Refrigerant Gas:R134a,Refrigerant Charge:310,Defrost:Timed Off Cycle,Interior Finish:Stainless Steel,Exterior Finish:Wood,Power:13 Amp,kWh per 24 hours:6.97,Watts:440,Noise Level dB:<65,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:4 x 1/1 Gastro Pans
Interlevin;ISOLA 6 DW;Chilled Display;51;2702.3298;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;isola6colddw-15.jpg;2057;745;1528;Temperature Range in Degrees:+3/+10,Refrigerant Gas:R134a,Refrigerant Charge:500,Defrost:Timed Off Cycle,Interior Finish:Stainless Steel,Exterior Finish:Wood,Power:13 Amp,kWh per 24 hours:8.16,Watts:500,Noise Level dB:<65,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:6 x 1/1 Gastro Pans
Interlevin;ISOLA 6 LW;Chilled Display;51;2702.3298;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;2057;745;1528;Temperature Range in Degrees:+3/+10,Refrigerant Gas:R134a,Refrigerant Charge:500,Defrost:Timed Off Cycle,Interior Finish:Stainless Steel,Exterior Finish:Wood,Power:13 Amp,kWh per 24 hours:8.16,Watts:500,Noise Level dB:<65,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:6 x 1/1 Gastro Pans
Interlevin;ISOLA 4 AMB DW;Chilled Display;51;1553.4936;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;1417;745;1528;Temperature Range in Degrees:Ambient,Interior Finish:Stainless Steel,Exterior Finish:Wood,Power:13 Amp,kWh per 24 hours:0.00,Watts:30,Capacity in Litres:4 x 1/1 Gastro Pans
Interlevin;ISOLA 4 AMB LW;Chilled Display;51;1553.4936;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;isola4amblw-15.jpg;1417;745;1528;Temperature Range in Degrees:Ambient,Interior Finish:Stainless Steel,Exterior Finish:Wood,Power:13 Amp,kWh per 24 hours:0.00,Watts:30,Capacity in Litres:4 x 1/1 Gastro Pans
Interlevin;ISOLA 4 VT SS;Chilled Display;51;2902.623;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;isola4vtss-cold-12.jpg;1505;750;1520;Temperature Range in Degrees:+3/+10,Refrigerant Gas:R134a,Refrigerant Charge:380,Defrost:Off Cycle,Interior Finish:Stainless Steel,Exterior Finish:Stainless Steel,Power:13 Amp,kWh per 24 hours:8.71,Watts:550,Noise Level dB:<65,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:4 x 1/1 Gastro Pans
Interlevin;ISOLA 6 VT SS;Chilled Display;51;3513.273;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;2185;750;1520;Temperature Range in Degrees:+3/+10,Refrigerant Gas:R134a,Refrigerant Charge:500,Defrost:Off Cycle,Interior Finish:Stainless Steel,Exterior Finish:Stainless Steel,Power:20 Amp,kWh per 24 hours:6.68,Watts:733,Noise Level dB:<65,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:6x 1/1 Gastro Pans
Interlevin;ISOLA 8 VT SS;Chilled Display;51;3981.438;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;2865;750;1520;Temperature Range in Degrees:+3/+10,Refrigerant Gas:R134a,Refrigerant Charge:520,Defrost:Off Cycle,Interior Finish:Stainless Steel,Exterior Finish:Stainless Steel,Power:20 Amp,kWh per 24 hours:15.45,Watts:780,Noise Level dB:<65,Max Ambient:25C at 60% RH,Climate Class:3,Capacity in Litres:8x 1/1 Gastro Pans
Interlevin;H-S530A;Hot Display;51;935.5158;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;h-s530a-stocked-12.jpg;900;540;790;Temperature Range in Degrees:+45/+90,Shelves Provided:1,Interior Finish:Stainless Steel/Glass,Exterior Finish:Black Stainless,Power:13 Amp,kWh per 24 hours:7.20,Watts:752,Noise Level dB:42,Capacity in Litres:115ltr,Capacity Cuft:4.06
Interlevin;H-S540A;Hot Display;51;1130.9238;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;h-s540a-11.jpg;1200;540;790;Temperature Range in Degrees:+45/+90,Shelves Provided:1,Interior Finish:Stainless Steel/Glass,Exterior Finish:Black Stainless,Power:13 Amp,kWh per 24 hours:7.70,Watts:792,Noise Level dB:42,Capacity in Litres:155ltr,Capacity Cuft:5.47
Interlevin;CHEF 1 HOT;Hot Display;51;1086.957;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;;397;793;530;Temperature Range in Degrees:+30/+90,Shelves Provided:1,Interior Finish:Stainless Steel,Exterior Finish:Stainless Steel,Power:13 Amp,kWh per 24 hours:0.00,Watts:950,Capacity in Litres:1x 1/1 Gastro Pans
Interlevin;CHEF 2 HOT;Hot Display;51;1135.809;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;chef2-hot-stocked-15.jpg;737;793;530;Temperature Range in Degrees:+30/+90,Defrost:Off Cycle,Shelves Provided:1,Interior Finish:Stainless Steel,Exterior Finish:Stainless Steel,Power:13 Amp,kWh per 24 hours:0.00,Watts:1810,Capacity in Litres:2x 1/1 Gastro Pans
Interlevin;CHEF 3 HOT;Hot Display;51;1372.7412;http://data.klsonline.co.uk/imagehost/suppliers/interlevin/;chef3-hot-stocked-15.jpg;chef3-hot-15.jpg;1067;793;530;Temperature Range in Degrees:+30/+90,Defrost:Off Cycle,Shelves Provided:1,Interior Finish:Stainless Steel,Exterior Finish:Stainless Steel,Power:20 Amp,kWh per 24 hours:0.00,Watts:3100,Capacity in Litres:3x 1/1 Gastro Pans
